,Image_ID,Split
378,1.2.276.0.7230010.3.1.4.8323329.10820.1517875225.770645,train
379,1.2.276.0.7230010.3.1.4.8323329.10668.1517875224.978115,train
380,1.2.276.0.7230010.3.1.4.8323329.31950.1517875157.657728,train
381,1.2.276.0.7230010.3.1.4.8323329.3109.1517875176.141883,train
382,1.2.276.0.7230010.3.1.4.8323329.14045.1517875249.317258,train
383,1.2.276.0.7230010.3.1.4.8323329.11346.1517875232.496950,train
384,1.2.276.0.7230010.3.1.4.8323329.32748.1517875162.147879,train
385,1.2.276.0.7230010.3.1.4.8323329.12731.1517875241.528430,train
386,1.2.276.0.7230010.3.1.4.8323329.10609.1517875224.531023,train
387,1.2.276.0.7230010.3.1.4.8323329.1056.1517875166.87722,train
388,1.2.276.0.7230010.3.1.4.8323329.12942.1517875242.635731,train
389,1.2.276.0.7230010.3.1.4.8323329.1088.1517875166.276460,train
390,1.2.276.0.7230010.3.1.4.8323329.11163.1517875231.474826,train
391,1.2.276.0.7230010.3.1.4.8323329.14217.1517875250.282721,train
392,1.2.276.0.7230010.3.1.4.8323329.31655.1517875156.161482,train
393,1.2.276.0.7230010.3.1.4.8323329.5054.1517875186.162674,train
394,1.2.276.0.7230010.3.1.4.8323329.32128.1517875158.591277,train
395,1.2.276.0.7230010.3.1.4.8323329.1272.1517875167.67528,train
396,1.2.276.0.7230010.3.1.4.8323329.32660.1517875161.683882,train
397,1.2.276.0.7230010.3.1.4.8323329.4313.1517875182.236132,train
398,1.2.276.0.7230010.3.1.4.8323329.1802.1517875169.619424,train
399,1.2.276.0.7230010.3.1.4.8323329.12402.1517875238.977135,train
400,1.2.276.0.7230010.3.1.4.8323329.13910.1517875248.607765,train
401,1.2.276.0.7230010.3.1.4.8323329.11194.1517875231.657328,train
402,1.2.276.0.7230010.3.1.4.8323329.10508.1517875224.21344,train
403,1.2.276.0.7230010.3.1.4.8323329.11846.1517875235.990103,train
404,1.2.276.0.7230010.3.1.4.8323329.4595.1517875183.657216,train
405,1.2.276.0.7230010.3.1.4.8323329.5703.1517875189.669594,train
406,1.2.276.0.7230010.3.1.4.8323329.12016.1517875236.907712,train
407,1.2.276.0.7230010.3.1.4.8323329.11601.1517875233.863251,train
408,1.2.276.0.7230010.3.1.4.8323329.3272.1517875177.12448,train
409,1.2.276.0.7230010.3.1.4.8323329.1225.1517875166.858196,train
410,1.2.276.0.7230010.3.1.4.8323329.31917.1517875157.481830,train
411,1.2.276.0.7230010.3.1.4.8323329.10883.1517875226.109219,train
412,1.2.276.0.7230010.3.1.4.8323329.32436.1517875160.583728,train
413,1.2.276.0.7230010.3.1.4.8323329.1887.1517875170.118095,train
414,1.2.276.0.7230010.3.1.4.8323329.2802.1517875174.801769,train
415,1.2.276.0.7230010.3.1.4.8323329.31805.1517875156.946483,train
416,1.2.276.0.7230010.3.1.4.8323329.11983.1517875236.762310,train
417,1.2.276.0.7230010.3.1.4.8323329.1943.1517875170.352273,train
418,1.2.276.0.7230010.3.1.4.8323329.10967.1517875228.761681,train
419,1.2.276.0.7230010.3.1.4.8323329.12492.1517875239.380933,train
420,1.2.276.0.7230010.3.1.4.8323329.5214.1517875186.997807,train
421,1.2.276.0.7230010.3.1.4.8323329.32469.1517875160.766227,train
422,1.2.276.0.7230010.3.1.4.8323329.32233.1517875159.157018,train
423,1.2.276.0.7230010.3.1.4.8323329.2112.1517875171.227092,train
424,1.2.276.0.7230010.3.1.4.8323329.1237.1517875166.904962,train
425,1.2.276.0.7230010.3.1.4.8323329.12794.1517875241.884552,train
426,1.2.276.0.7230010.3.1.4.8323329.12239.1517875238.147266,train
427,1.2.276.0.7230010.3.1.4.8323329.5446.1517875188.185475,train
428,1.2.276.0.7230010.3.1.4.8323329.4464.1517875182.979852,train
429,1.2.276.0.7230010.3.1.4.8323329.3041.1517875175.772635,train
430,1.2.276.0.7230010.3.1.4.8323329.3766.1517875179.336588,train
431,1.2.276.0.7230010.3.1.4.8323329.10377.1517875223.434027,train
432,1.2.276.0.7230010.3.1.4.8323329.3625.1517875178.732376,train
433,1.2.276.0.7230010.3.1.4.8323329.10496.1517875223.953095,train
434,1.2.276.0.7230010.3.1.4.8323329.1829.1517875169.791045,train
435,1.2.276.0.7230010.3.1.4.8323329.32662.1517875161.690111,train
436,1.2.276.0.7230010.3.1.4.8323329.2178.1517875171.499245,train
437,1.2.276.0.7230010.3.1.4.8323329.1099.1517875166.314896,train
438,1.2.276.0.7230010.3.1.4.8323329.32576.1517875161.280204,train
439,1.2.276.0.7230010.3.1.4.8323329.11066.1517875230.850366,train
440,1.2.276.0.7230010.3.1.4.8323329.4146.1517875181.343714,train
441,1.2.276.0.7230010.3.1.4.8323329.14441.1517875252.124459,train
442,1.2.276.0.7230010.3.1.4.8323329.11281.1517875232.124687,train
443,1.2.276.0.7230010.3.1.4.8323329.31876.1517875157.268833,train
444,1.2.276.0.7230010.3.1.4.8323329.12323.1517875238.576790,train
445,1.2.276.0.7230010.3.1.4.8323329.5742.1517875190.33484,train
446,1.2.276.0.7230010.3.1.4.8323329.12433.1517875239.99829,train
447,1.2.276.0.7230010.3.1.4.8323329.2488.1517875173.14450,train
448,1.2.276.0.7230010.3.1.4.8323329.11429.1517875232.899732,train
449,1.2.276.0.7230010.3.1.4.8323329.32486.1517875160.828401,train
450,1.2.276.0.7230010.3.1.4.8323329.10405.1517875223.560524,train
451,1.2.276.0.7230010.3.1.4.8323329.4090.1517875181.72067,train
452,1.2.276.0.7230010.3.1.4.8323329.3988.1517875180.529819,train
453,1.2.276.0.7230010.3.1.4.8323329.13096.1517875243.562974,train
454,1.2.276.0.7230010.3.1.4.8323329.5770.1517875190.291032,train
455,1.2.276.0.7230010.3.1.4.8323329.32505.1517875160.911821,train
456,1.2.276.0.7230010.3.1.4.8323329.10376.1517875223.429095,train
457,1.2.276.0.7230010.3.1.4.8323329.31720.1517875156.469363,train
458,1.2.276.0.7230010.3.1.4.8323329.4307.1517875182.204893,train
459,1.2.276.0.7230010.3.1.4.8323329.32577.1517875161.295480,train
460,1.2.276.0.7230010.3.1.4.8323329.32125.1517875158.565829,train
461,1.2.276.0.7230010.3.1.4.8323329.2036.1517875170.820638,train
462,1.2.276.0.7230010.3.1.4.8323329.10286.1517875222.997479,train
463,1.2.276.0.7230010.3.1.4.8323329.12153.1517875237.720535,train
464,1.2.276.0.7230010.3.1.4.8323329.11510.1517875233.262262,train
465,1.2.276.0.7230010.3.1.4.8323329.5235.1517875187.117250,train
466,1.2.276.0.7230010.3.1.4.8323329.2161.1517875171.418563,train
467,1.2.276.0.7230010.3.1.4.8323329.3581.1517875178.551671,train
468,1.2.276.0.7230010.3.1.4.8323329.387.1517875162.707372,train
469,1.2.276.0.7230010.3.1.4.8323329.10648.1517875224.735027,train
470,1.2.276.0.7230010.3.1.4.8323329.14464.1517875252.243762,train
471,1.2.276.0.7230010.3.1.4.8323329.1594.1517875168.538310,train
472,1.2.276.0.7230010.3.1.4.8323329.514.1517875163.270253,train
473,1.2.276.0.7230010.3.1.4.8323329.4229.1517875181.827986,train
474,1.2.276.0.7230010.3.1.4.8323329.10214.1517875222.661566,train
475,1.2.276.0.7230010.3.1.4.8323329.32365.1517875160.240936,train
476,1.2.276.0.7230010.3.1.4.8323329.4559.1517875183.435244,train
477,1.2.276.0.7230010.3.1.4.8323329.10038.1517875221.671133,train
478,1.2.276.0.7230010.3.1.4.8323329.32333.1517875160.78568,train
479,1.2.276.0.7230010.3.1.4.8323329.2435.1517875172.716988,train
480,1.2.276.0.7230010.3.1.4.8323329.10606.1517875224.513437,train
481,1.2.276.0.7230010.3.1.4.8323329.13175.1517875244.14844,train
482,1.2.276.0.7230010.3.1.4.8323329.3531.1517875178.251424,train
483,1.2.276.0.7230010.3.1.4.8323329.1746.1517875169.230417,train
484,1.2.276.0.7230010.3.1.4.8323329.10647.1517875224.720668,train
485,1.2.276.0.7230010.3.1.4.8323329.4878.1517875185.215154,train
486,1.2.276.0.7230010.3.1.4.8323329.11036.1517875230.16442,train
487,1.2.276.0.7230010.3.1.4.8323329.4583.1517875183.600645,train
488,1.2.276.0.7230010.3.1.4.8323329.11303.1517875232.238925,train
489,1.2.276.0.7230010.3.1.4.8323329.32654.1517875161.654573,train
490,1.2.276.0.7230010.3.1.4.8323329.32148.1517875158.689716,train
491,1.2.276.0.7230010.3.1.4.8323329.11979.1517875236.734008,train
492,1.2.276.0.7230010.3.1.4.8323329.12229.1517875238.89475,train
493,1.2.276.0.7230010.3.1.4.8323329.11676.1517875234.255808,train
494,1.2.276.0.7230010.3.1.4.8323329.14374.1517875251.819881,train
495,1.2.276.0.7230010.3.1.4.8323329.2941.1517875175.444230,train
496,1.2.276.0.7230010.3.1.4.8323329.14210.1517875250.253433,train
497,1.2.276.0.7230010.3.1.4.8323329.5595.1517875188.945542,train
498,1.2.276.0.7230010.3.1.4.8323329.4357.1517875182.444572,train
499,1.2.276.0.7230010.3.1.4.8323329.5043.1517875186.118061,train
500,1.2.276.0.7230010.3.1.4.8323329.419.1517875162.852731,train
501,1.2.276.0.7230010.3.1.4.8323329.3489.1517875178.66781,train
502,1.2.276.0.7230010.3.1.4.8323329.4566.1517875183.515771,train
503,1.2.276.0.7230010.3.1.4.8323329.4266.1517875182.16900,train
504,1.2.276.0.7230010.3.1.4.8323329.1842.1517875169.879234,train
505,1.2.276.0.7230010.3.1.4.8323329.2697.1517875174.97170,train
506,1.2.276.0.7230010.3.1.4.8323329.32374.1517875160.272970,train
507,1.2.276.0.7230010.3.1.4.8323329.2070.1517875171.6226,train
508,1.2.276.0.7230010.3.1.4.8323329.11685.1517875234.307261,train
509,1.2.276.0.7230010.3.1.4.8323329.2980.1517875175.534865,train
510,1.2.276.0.7230010.3.1.4.8323329.1845.1517875169.892985,train
511,1.2.276.0.7230010.3.1.4.8323329.2374.1517875172.414536,train
512,1.2.276.0.7230010.3.1.4.8323329.1167.1517875166.598246,train
513,1.2.276.0.7230010.3.1.4.8323329.12423.1517875239.57181,train
514,1.2.276.0.7230010.3.1.4.8323329.4763.1517875184.661706,train
515,1.2.276.0.7230010.3.1.4.8323329.11719.1517875234.460787,train
516,1.2.276.0.7230010.3.1.4.8323329.5555.1517875188.788524,train
517,1.2.276.0.7230010.3.1.4.8323329.1340.1517875167.307866,train
518,1.2.276.0.7230010.3.1.4.8323329.445.1517875162.972269,train
519,1.2.276.0.7230010.3.1.4.8323329.13802.1517875248.15364,train
520,1.2.276.0.7230010.3.1.4.8323329.3577.1517875178.531014,train
521,1.2.276.0.7230010.3.1.4.8323329.2239.1517875171.766942,train
522,1.2.276.0.7230010.3.1.4.8323329.2940.1517875175.439630,train
523,1.2.276.0.7230010.3.1.4.8323329.3207.1517875176.601047,train
524,1.2.276.0.7230010.3.1.4.8323329.3982.1517875180.494905,train
525,1.2.276.0.7230010.3.1.4.8323329.32214.1517875159.44727,train
526,1.2.276.0.7230010.3.1.4.8323329.2818.1517875174.874163,train
527,1.2.276.0.7230010.3.1.4.8323329.2646.1517875173.859594,train
528,1.2.276.0.7230010.3.1.4.8323329.1268.1517875167.47034,train
529,1.2.276.0.7230010.3.1.4.8323329.5000.1517875185.907576,train
530,1.2.276.0.7230010.3.1.4.8323329.10853.1517875225.963892,train
531,1.2.276.0.7230010.3.1.4.8323329.11489.1517875233.189659,train
532,1.2.276.0.7230010.3.1.4.8323329.32393.1517875160.370914,train
533,1.2.276.0.7230010.3.1.4.8323329.12221.1517875238.40889,train
534,1.2.276.0.7230010.3.1.4.8323329.11655.1517875234.164801,train
535,1.2.276.0.7230010.3.1.4.8323329.11182.1517875231.592788,train
536,1.2.276.0.7230010.3.1.4.8323329.2606.1517875173.691775,train
537,1.2.276.0.7230010.3.1.4.8323329.12130.1517875237.569357,train
538,1.2.276.0.7230010.3.1.4.8323329.2416.1517875172.611053,train
539,1.2.276.0.7230010.3.1.4.8323329.32150.1517875158.700037,train
540,1.2.276.0.7230010.3.1.4.8323329.13627.1517875246.918065,train
541,1.2.276.0.7230010.3.1.4.8323329.4265.1517875182.16688,train
542,1.2.276.0.7230010.3.1.4.8323329.3219.1517875176.673319,train
543,1.2.276.0.7230010.3.1.4.8323329.13102.1517875243.606087,train
544,1.2.276.0.7230010.3.1.4.8323329.11903.1517875236.369741,train
545,1.2.276.0.7230010.3.1.4.8323329.10282.1517875222.969695,train
546,1.2.276.0.7230010.3.1.4.8323329.2000.1517875170.639029,train
547,1.2.276.0.7230010.3.1.4.8323329.32670.1517875161.717858,train
548,1.2.276.0.7230010.3.1.4.8323329.32054.1517875158.212647,train
549,1.2.276.0.7230010.3.1.4.8323329.5023.1517875185.999033,train
550,1.2.276.0.7230010.3.1.4.8323329.4270.1517875182.51042,train
551,1.2.276.0.7230010.3.1.4.8323329.13512.1517875245.899311,train
552,1.2.276.0.7230010.3.1.4.8323329.11650.1517875234.121115,train
553,1.2.276.0.7230010.3.1.4.8323329.1311.1517875167.214817,train
554,1.2.276.0.7230010.3.1.4.8323329.11819.1517875235.193563,train
555,1.2.276.0.7230010.3.1.4.8323329.2136.1517875171.310190,train
556,1.2.276.0.7230010.3.1.4.8323329.4632.1517875183.869422,train
557,1.2.276.0.7230010.3.1.4.8323329.4509.1517875183.211958,train
558,1.2.276.0.7230010.3.1.4.8323329.11877.1517875236.149601,train
559,1.2.276.0.7230010.3.1.4.8323329.31822.1517875157.34706,train
560,1.2.276.0.7230010.3.1.4.8323329.2393.1517875172.523399,train
561,1.2.276.0.7230010.3.1.4.8323329.4052.1517875180.880040,train
562,1.2.276.0.7230010.3.1.4.8323329.5526.1517875188.673051,train
563,1.2.276.0.7230010.3.1.4.8323329.11456.1517875233.26698,train
564,1.2.276.0.7230010.3.1.4.8323329.31700.1517875156.389617,train
565,1.2.276.0.7230010.3.1.4.8323329.5643.1517875189.276894,train
566,1.2.276.0.7230010.3.1.4.8323329.12180.1517875237.856563,train
567,1.2.276.0.7230010.3.1.4.8323329.31922.1517875157.507737,train
568,1.2.276.0.7230010.3.1.4.8323329.3921.1517875180.127223,train
569,1.2.276.0.7230010.3.1.4.8323329.12291.1517875238.404883,train
570,1.2.276.0.7230010.3.1.4.8323329.32386.1517875160.330527,train
571,1.2.276.0.7230010.3.1.4.8323329.3425.1517875177.791577,train
572,1.2.276.0.7230010.3.1.4.8323329.14089.1517875249.578840,train
573,1.2.276.0.7230010.3.1.4.8323329.1366.1517875167.409983,train
574,1.2.276.0.7230010.3.1.4.8323329.14523.1517875252.516827,train
575,1.2.276.0.7230010.3.1.4.8323329.4979.1517875185.814709,train
576,1.2.276.0.7230010.3.1.4.8323329.13929.1517875248.700873,train
577,1.2.276.0.7230010.3.1.4.8323329.3092.1517875176.71377,train
578,1.2.276.0.7230010.3.1.4.8323329.14300.1517875250.642258,train
579,1.2.276.0.7230010.3.1.4.8323329.4831.1517875185.34970,train
580,1.2.276.0.7230010.3.1.4.8323329.12693.1517875241.217666,train
581,1.2.276.0.7230010.3.1.4.8323329.4051.1517875180.870902,train
582,1.2.276.0.7230010.3.1.4.8323329.3263.1517875176.954738,train
583,1.2.276.0.7230010.3.1.4.8323329.11235.1517875231.880000,train
584,1.2.276.0.7230010.3.1.4.8323329.4151.1517875181.368311,train
585,1.2.276.0.7230010.3.1.4.8323329.3760.1517875179.307505,train
586,1.2.276.0.7230010.3.1.4.8323329.1441.1517875167.793636,train
587,1.2.276.0.7230010.3.1.4.8323329.2605.1517875173.687873,train
588,1.2.276.0.7230010.3.1.4.8323329.3622.1517875178.717892,train
589,1.2.276.0.7230010.3.1.4.8323329.4424.1517875182.788031,train
590,1.2.276.0.7230010.3.1.4.8323329.13162.1517875243.950980,train
591,1.2.276.0.7230010.3.1.4.8323329.14071.1517875249.480171,train
592,1.2.276.0.7230010.3.1.4.8323329.10885.1517875226.112809,train
593,1.2.276.0.7230010.3.1.4.8323329.10624.1517875224.585118,train
594,1.2.276.0.7230010.3.1.4.8323329.10403.1517875223.553178,train
595,1.2.276.0.7230010.3.1.4.8323329.10056.1517875221.779426,train
596,1.2.276.0.7230010.3.1.4.8323329.519.1517875163.296150,train
597,1.2.276.0.7230010.3.1.4.8323329.1832.1517875169.822044,train
598,1.2.276.0.7230010.3.1.4.8323329.14245.1517875250.411222,train
599,1.2.276.0.7230010.3.1.4.8323329.10677.1517875225.29879,train
600,1.2.276.0.7230010.3.1.4.8323329.3533.1517875178.273775,train
601,1.2.276.0.7230010.3.1.4.8323329.12465.1517875239.237836,train
602,1.2.276.0.7230010.3.1.4.8323329.4482.1517875183.91802,train
603,1.2.276.0.7230010.3.1.4.8323329.3788.1517875179.411039,train
604,1.2.276.0.7230010.3.1.4.8323329.5681.1517875189.562526,train
605,1.2.276.0.7230010.3.1.4.8323329.5323.1517875187.620913,train
606,1.2.276.0.7230010.3.1.4.8323329.3165.1517875176.394903,train
607,1.2.276.0.7230010.3.1.4.8323329.1086.1517875166.262172,train
608,1.2.276.0.7230010.3.1.4.8323329.2417.1517875172.609579,train
609,1.2.276.0.7230010.3.1.4.8323329.32550.1517875161.142073,train
610,1.2.276.0.7230010.3.1.4.8323329.10968.1517875228.787245,train
611,1.2.276.0.7230010.3.1.4.8323329.13021.1517875243.132814,train
612,1.2.276.0.7230010.3.1.4.8323329.11185.1517875231.620953,train
613,1.2.276.0.7230010.3.1.4.8323329.12385.1517875238.894587,train
614,1.2.276.0.7230010.3.1.4.8323329.12356.1517875238.751271,train
615,1.2.276.0.7230010.3.1.4.8323329.4691.1517875184.137320,train
616,1.2.276.0.7230010.3.1.4.8323329.4063.1517875180.919157,train
617,1.2.276.0.7230010.3.1.4.8323329.4672.1517875184.64448,train
618,1.2.276.0.7230010.3.1.4.8323329.1911.1517875170.204464,train
619,1.2.276.0.7230010.3.1.4.8323329.12893.1517875242.411685,train
620,1.2.276.0.7230010.3.1.4.8323329.13445.1517875245.347813,train
621,1.2.276.0.7230010.3.1.4.8323329.3564.1517875178.439497,train
622,1.2.276.0.7230010.3.1.4.8323329.5495.1517875188.485671,train
623,1.2.276.0.7230010.3.1.4.8323329.10572.1517875224.357540,train
624,1.2.276.0.7230010.3.1.4.8323329.3158.1517875176.372796,train
625,1.2.276.0.7230010.3.1.4.8323329.12993.1517875242.925626,train
626,1.2.276.0.7230010.3.1.4.8323329.3404.1517875177.685322,train
627,1.2.276.0.7230010.3.1.4.8323329.2671.1517875173.980601,train
628,1.2.276.0.7230010.3.1.4.8323329.1148.1517875166.497982,train
629,1.2.276.0.7230010.3.1.4.8323329.10919.1517875227.930291,train
630,1.2.276.0.7230010.3.1.4.8323329.1406.1517875167.601948,train
631,1.2.276.0.7230010.3.1.4.8323329.1246.1517875166.960329,train
632,1.2.276.0.7230010.3.1.4.8323329.10754.1517875225.477546,train
633,1.2.276.0.7230010.3.1.4.8323329.11270.1517875232.61641,train
634,1.2.276.0.7230010.3.1.4.8323329.13069.1517875243.404348,train
635,1.2.276.0.7230010.3.1.4.8323329.4642.1517875183.945919,train
636,1.2.276.0.7230010.3.1.4.8323329.14384.1517875251.849836,train
637,1.2.276.0.7230010.3.1.4.8323329.4255.1517875181.933942,train
638,1.2.276.0.7230010.3.1.4.8323329.32323.1517875160.48938,train
639,1.2.276.0.7230010.3.1.4.8323329.1744.1517875169.213412,train
640,1.2.276.0.7230010.3.1.4.8323329.13375.1517875244.924290,train
641,1.2.276.0.7230010.3.1.4.8323329.2431.1517875172.700478,train
642,1.2.276.0.7230010.3.1.4.8323329.5396.1517875187.925055,train
643,1.2.276.0.7230010.3.1.4.8323329.10672.1517875224.985275,train
644,1.2.276.0.7230010.3.1.4.8323329.13637.1517875246.989758,train
645,1.2.276.0.7230010.3.1.4.8323329.5516.1517875188.610807,train
646,1.2.276.0.7230010.3.1.4.8323329.2426.1517875172.643583,train
647,1.2.276.0.7230010.3.1.4.8323329.32245.1517875159.215356,train
648,1.2.276.0.7230010.3.1.4.8323329.5442.1517875188.140165,train
649,1.2.276.0.7230010.3.1.4.8323329.3854.1517875179.801537,train
650,1.2.276.0.7230010.3.1.4.8323329.5479.1517875188.387081,train
651,1.2.276.0.7230010.3.1.4.8323329.1638.1517875168.689848,train
652,1.2.276.0.7230010.3.1.4.8323329.2864.1517875175.134921,train
653,1.2.276.0.7230010.3.1.4.8323329.11294.1517875232.196643,train
654,1.2.276.0.7230010.3.1.4.8323329.10887.1517875226.118091,train
655,1.2.276.0.7230010.3.1.4.8323329.1687.1517875168.927708,train
656,1.2.276.0.7230010.3.1.4.8323329.2025.1517875170.762186,train
657,1.2.276.0.7230010.3.1.4.8323329.13418.1517875245.225718,train
658,1.2.276.0.7230010.3.1.4.8323329.5605.1517875189.6648,train
659,1.2.276.0.7230010.3.1.4.8323329.13590.1517875246.768731,train
660,1.2.276.0.7230010.3.1.4.8323329.11774.1517875234.731490,train
661,1.2.276.0.7230010.3.1.4.8323329.13242.1517875244.317884,train
662,1.2.276.0.7230010.3.1.4.8323329.12296.1517875238.439802,train
663,1.2.276.0.7230010.3.1.4.8323329.3121.1517875176.197831,train
664,1.2.276.0.7230010.3.1.4.8323329.4723.1517875184.311031,train
665,1.2.276.0.7230010.3.1.4.8323329.3563.1517875178.437651,train
666,1.2.276.0.7230010.3.1.4.8323329.4818.1517875184.958251,train
667,1.2.276.0.7230010.3.1.4.8323329.31804.1517875156.948175,train
668,1.2.276.0.7230010.3.1.4.8323329.5101.1517875186.411934,train
669,1.2.276.0.7230010.3.1.4.8323329.11591.1517875233.765500,train
670,1.2.276.0.7230010.3.1.4.8323329.32392.1517875160.367110,train
671,1.2.276.0.7230010.3.1.4.8323329.5655.1517875189.331381,train
672,1.2.276.0.7230010.3.1.4.8323329.12292.1517875238.407967,train
673,1.2.276.0.7230010.3.1.4.8323329.10427.1517875223.678987,train
674,1.2.276.0.7230010.3.1.4.8323329.10903.1517875227.807611,train
675,1.2.276.0.7230010.3.1.4.8323329.10634.1517875224.647661,train
676,1.2.276.0.7230010.3.1.4.8323329.4774.1517875184.701711,train
677,1.2.276.0.7230010.3.1.4.8323329.11486.1517875233.168749,train
678,1.2.276.0.7230010.3.1.4.8323329.5724.1517875189.772775,train
679,1.2.276.0.7230010.3.1.4.8323329.32609.1517875161.460309,train
680,1.2.276.0.7230010.3.1.4.8323329.10100.1517875222.77135,train
681,1.2.276.0.7230010.3.1.4.8323329.10351.1517875223.301392,train
682,1.2.276.0.7230010.3.1.4.8323329.5231.1517875187.99671,train
683,1.2.276.0.7230010.3.1.4.8323329.14327.1517875251.328864,train
684,1.2.276.0.7230010.3.1.4.8323329.13499.1517875245.581309,train
685,1.2.276.0.7230010.3.1.4.8323329.5330.1517875187.649140,train
686,1.2.276.0.7230010.3.1.4.8323329.2585.1517875173.602154,train
687,1.2.276.0.7230010.3.1.4.8323329.2567.1517875173.458001,train
688,1.2.276.0.7230010.3.1.4.8323329.14520.1517875252.506179,train
689,1.2.276.0.7230010.3.1.4.8323329.32745.1517875162.133498,train
